,age,california_region,total_rooms,total_bedrooms,population,households,median_house_value
401,de_0_ate_18,sul,14934.0,2479.0,6945.0,2418.0,229700.0
402,de_0_ate_18,sul,5320.0,974.0,1947.0,843.0,116300.0
403,de_0_ate_18,sul,10997.0,2205.0,5060.0,1949.0,95300.0
404,ate_29,sul,3409.0,804.0,1939.0,739.0,74000.0
405,de_0_ate_18,sul,6890.0,1702.0,3141.0,1451.0,95900.0
406,ate_29,sul,4676.0,1096.0,2770.0,1057.0,109500.0
407,ate_29,sul,2238.0,573.0,1190.0,507.0,85800.0
408,ate_29,sul,2233.0,431.0,1024.0,399.0,89400.0
409,ate_29,sul,1996.0,405.0,1270.0,400.0,91200.0
410,ate_29,sul,4587.0,810.0,2233.0,765.0,94500.0
411,de_0_ate_18,sul,1183.0,178.0,543.0,147.0,173900.0
412,de_0_ate_18,sul,2921.0,639.0,1838.0,540.0,117000.0
413,ate_29,sul,2087.0,353.0,992.0,329.0,222600.0
414,ate_37,sul,1307.0,245.0,752.0,231.0,129400.0
415,de_0_ate_18,sul,12517.0,2506.0,6389.0,2333.0,168700.0
416,ate_29,sul,3038.0,592.0,1904.0,595.0,144900.0
417,de_0_ate_18,sul,5535.0,1434.0,3112.0,1262.0,108300.0
418,ate_37,sul,1277.0,293.0,698.0,237.0,147700.0
419,de_0_ate_18,sul,2619.0,599.0,1513.0,537.0,100000.0
420,ate_29,sul,11391.0,3093.0,7178.0,2905.0,123200.0
421,ate_37,sul,2432.0,443.0,1147.0,427.0,138100.0
422,ate_29,sul,3425.0,448.0,1489.0,443.0,296400.0
423,ate_29,sul,3308.0,421.0,1201.0,414.0,303400.0
424,de_0_ate_18,sul,5543.0,857.0,2074.0,737.0,266200.0
425,de_0_ate_18,sul,1635.0,272.0,960.0,279.0,157100.0
426,ate_29,sul,2355.0,467.0,1198.0,428.0,88500.0
427,ate_37,sul,1211.0,289.0,611.0,230.0,44700.0
428,ate_29,sul,1999.0,497.0,1304.0,479.0,81900.0
429,ate_29,sul,2990.0,691.0,2108.0,660.0,83000.0
430,ate_37,sul,3269.0,757.0,2328.0,705.0,76300.0
431,ate_29,sul,3649.0,755.0,1717.0,696.0,87600.0
432,ate_29,sul,4735.0,973.0,2306.0,904.0,87000.0
433,de_0_ate_18,sul,3047.0,495.0,1507.0,499.0,186500.0
434,de_0_ate_18,sul,4713.0,740.0,2531.0,723.0,158500.0
435,de_0_ate_18,sul,3064.0,496.0,1681.0,503.0,160300.0
436,de_0_ate_18,sul,9724.0,1796.0,5247.0,1777.0,166100.0
437,de_0_ate_18,sul,2378.0,638.0,1410.0,623.0,152500.0
438,ate_29,sul,3421.0,803.0,1681.0,742.0,134400.0
439,ate_29,sul,4574.0,1152.0,3045.0,1057.0,124100.0
440,de_0_ate_18,sul,3920.0,1094.0,2612.0,1023.0,120800.0
441,ate_37,sul,1081.0,266.0,691.0,259.0,133700.0
442,ate_29,sul,3008.0,693.0,2341.0,689.0,123800.0
443,de_0_ate_18,sul,5236.0,1325.0,3308.0,1233.0,138800.0
444,ate_29,sul,2807.0,630.0,1785.0,580.0,132800.0
445,de_0_ate_18,sul,5876.0,1222.0,2992.0,1151.0,112100.0
446,ate_37,sul,3197.0,632.0,1722.0,603.0,91200.0
447,ate_37,sul,2793.0,722.0,1583.0,626.0,73200.0
448,ate_29,sul,2680.0,606.0,1728.0,527.0,74800.0
449,ate_37,sul,2712.0,628.0,1519.0,629.0,86200.0
450,ate_29,sul,3674.0,792.0,1498.0,758.0,76900.0
451,de_0_ate_18,sul,5149.0,851.0,2177.0,783.0,287500.0
452,ate_29,sul,149.0,32.0,101.0,34.0,112500.0
453,de_0_ate_18,sul,3927.0,1018.0,2204.0,977.0,111400.0
454,ate_37,sul,1255.0,338.0,782.0,302.0,113600.0
455,ate_29,sul,4108.0,1101.0,2971.0,1006.0,112500.0
456,acima_37,sul,1255.0,238.0,671.0,278.0,138600.0
457,ate_37,sul,1113.0,236.0,681.0,246.0,136400.0
458,ate_29,sul,8902.0,1413.0,3941.0,1387.0,226900.0
459,ate_37,sul,3071.0,466.0,1348.0,513.0,228900.0
460,ate_29,sul,2460.0,313.0,838.0,299.0,270700.0
461,ate_29,sul,3519.0,583.0,1720.0,590.0,186900.0
462,de_0_ate_18,sul,7410.0,1344.0,3597.0,1274.0,176100.0
463,de_0_ate_18,sul,16450.0,2833.0,7985.0,2683.0,233400.0
464,ate_29,sul,1262.0,294.0,5176.0,275.0,153300.0
465,de_0_ate_18,sul,2098.0,449.0,342.0,143.0,133900.0
466,ate_29,sul,739.0,125.0,199.0,82.0,117500.0
467,de_0_ate_18,sul,2290.0,312.0,957.0,274.0,316700.0
468,ate_29,sul,3459.0,640.0,1760.0,654.0,89800.0
469,acima_37,sul,2277.0,498.0,1391.0,453.0,73200.0
470,ate_37,sul,376.0,83.0,267.0,88.0,68300.0
471,de_0_ate_18,sul,2228.0,472.0,653.0,350.0,139300.0
472,de_0_ate_18,sul,5829.0,1309.0,2711.0,1118.0,107900.0
473,ate_29,sul,4952.0,1062.0,1589.0,1024.0,85700.0
474,de_0_ate_18,sul,7320.0,1279.0,4048.0,1249.0,151700.0
475,ate_29,sul,2121.0,341.0,1236.0,353.0,153200.0
476,de_0_ate_18,sul,7718.0,1423.0,4383.0,1394.0,146400.0
477,de_0_ate_18,sul,3570.0,713.0,3321.0,666.0,134500.0
478,ate_29,sul,5721.0,1029.0,2672.0,1054.0,164400.0
479,ate_37,sul,3756.0,662.0,1611.0,598.0,189700.0
480,ate_37,sul,3558.0,447.0,1097.0,445.0,379600.0
481,ate_29,sul,4137.0,662.0,1905.0,630.0,214000.0
482,ate_29,sul,1519.0,369.0,802.0,347.0,170800.0
483,ate_29,sul,977.0,147.0,454.0,169.0,173700.0
484,de_0_ate_18,sul,3361.0,537.0,1754.0,578.0,162300.0
485,de_0_ate_18,sul,952.0,143.0,530.0,143.0,175300.0
486,de_0_ate_18,sul,1078.0,158.0,571.0,184.0,223300.0
487,ate_29,sul,2355.0,444.0,1277.0,433.0,121400.0
488,ate_29,sul,2741.0,577.0,1551.0,522.0,70500.0
489,ate_29,sul,6060.0,1165.0,2920.0,1072.0,69000.0
490,ate_37,sul,5055.0,1036.0,410.0,191.0,157100.0
491,ate_29,sul,4227.0,658.0,1849.0,619.0,195900.0
492,ate_29,sul,503.0,69.0,293.0,59.0,147500.0
493,de_0_ate_18,sul,10352.0,2007.0,3559.0,1689.0,113100.0
494,de_0_ate_18,sul,7626.0,1704.0,2823.0,1554.0,69400.0
495,ate_29,sul,9601.0,2401.0,4002.0,2106.0,77000.0
496,de_0_ate_18,sul,16148.0,3474.0,6159.0,3232.0,97800.0
497,de_0_ate_18,sul,1614.0,410.0,846.0,270.0,43000.0
498,de_0_ate_18,sul,5509.0,866.0,2748.0,817.0,181300.0
499,ate_37,sul,5211.0,949.0,3025.0,948.0,134200.0
500,ate_29,sul,6696.0,1326.0,3687.0,1291.0,154600.0
501,ate_29,sul,4436.0,758.0,1997.0,738.0,201000.0
502,ate_29,sul,10968.0,1521.0,4439.0,1501.0,250000.0
503,ate_37,sul,3657.0,538.0,1513.0,562.0,195800.0
504,ate_37,sul,2420.0,393.0,1003.0,397.0,165100.0
505,ate_29,sul,3623.0,703.0,1609.0,669.0,165800.0
506,ate_37,sul,1114.0,163.0,385.0,154.0,222800.0
507,ate_37,sul,2306.0,334.0,828.0,310.0,301600.0
508,ate_29,sul,3341.0,611.0,1952.0,602.0,215300.0
509,de_0_ate_18,sul,3101.0,547.0,1410.0,486.0,189900.0
510,ate_37,sul,1856.0,339.0,1103.0,379.0,153800.0
511,de_0_ate_18,sul,825.0,130.0,334.0,131.0,169500.0
512,de_0_ate_18,sul,1771.0,301.0,1046.0,284.0,143300.0
513,de_0_ate_18,sul,1330.0,216.0,719.0,215.0,149600.0
514,de_0_ate_18,sul,1112.0,164.0,441.0,174.0,169500.0
515,ate_29,sul,3049.0,582.0,2355.0,585.0,113800.0
516,de_0_ate_18,sul,3660.0,622.0,2629.0,612.0,150100.0
517,de_0_ate_18,sul,4331.0,699.0,2046.0,627.0,193500.0
518,ate_37,sul,2637.0,512.0,1188.0,446.0,69400.0
519,de_0_ate_18,sul,6862.0,1292.0,3562.0,1126.0,87200.0
520,de_0_ate_18,sul,5330.0,1529.0,2143.0,1107.0,94400.0
521,de_0_ate_18,sul,2073.0,313.0,573.0,221.0,419200.0
522,ate_29,sul,11544.0,1979.0,6296.0,1923.0,150400.0
523,ate_29,sul,1888.0,319.0,950.0,319.0,140800.0
524,ate_37,sul,1816.0,325.0,768.0,316.0,150300.0
525,ate_37,sul,2114.0,317.0,881.0,320.0,241400.0
526,ate_37,sul,1802.0,401.0,776.0,386.0,173500.0
527,ate_37,sul,2545.0,373.0,956.0,342.0,226800.0
528,ate_37,sul,1989.0,280.0,805.0,301.0,189100.0
529,de_0_ate_18,sul,2357.0,599.0,1423.0,510.0,118800.0
530,de_0_ate_18,sul,3817.0,943.0,2352.0,875.0,143200.0
531,ate_29,sul,2263.0,441.0,1395.0,416.0,123500.0
532,ate_29,sul,2785.0,468.0,1456.0,449.0,131000.0
533,de_0_ate_18,sul,2238.0,307.0,1002.0,303.0,264100.0
534,de_0_ate_18,sul,3098.0,490.0,1391.0,484.0,170400.0
535,ate_37,sul,2181.0,555.0,1404.0,492.0,55500.0
536,ate_37,sul,2194.0,519.0,1326.0,515.0,72000.0
537,ate_29,sul,2599.0,498.0,1332.0,443.0,70400.0
538,de_0_ate_18,sul,5592.0,891.0,2419.0,840.0,135200.0
539,ate_29,sul,4775.0,886.0,1868.0,836.0,118800.0
540,de_0_ate_18,sul,4595.0,567.0,1643.0,544.0,362300.0
541,de_0_ate_18,sul,3372.0,430.0,1536.0,448.0,378300.0
542,ate_29,sul,2592.0,414.0,1401.0,431.0,151400.0
543,ate_29,sul,1951.0,395.0,901.0,378.0,143300.0
544,de_0_ate_18,sul,15401.0,3280.0,7302.0,3176.0,121900.0
545,ate_29,sul,4499.0,645.0,1866.0,626.0,185100.0
546,ate_29,sul,4203.0,618.0,1620.0,600.0,193500.0
547,ate_29,sul,2705.0,545.0,1198.0,497.0,168900.0
548,de_0_ate_18,sul,1558.0,479.0,803.0,431.0,160200.0
549,de_0_ate_18,sul,1042.0,210.0,650.0,215.0,84200.0
550,ate_37,sul,4015.0,663.0,1864.0,664.0,159300.0
551,ate_37,sul,3776.0,815.0,1886.0,799.0,155300.0
552,ate_29,sul,2616.0,597.0,1532.0,579.0,235600.0
553,acima_37,sul,841.0,192.0,496.0,207.0,149300.0
554,ate_37,sul,3330.0,723.0,1592.0,656.0,164200.0
555,ate_37,sul,3415.0,608.0,1464.0,593.0,223700.0
556,ate_29,sul,3626.0,824.0,1800.0,769.0,189600.0
557,ate_37,sul,2105.0,340.0,973.0,357.0,152500.0
558,ate_29,sul,4038.0,706.0,2065.0,687.0,178100.0
559,ate_37,sul,3473.0,722.0,2098.0,677.0,135200.0
560,ate_29,sul,2526.0,530.0,1556.0,529.0,120800.0
561,de_0_ate_18,sul,2914.0,734.0,2104.0,703.0,132300.0
562,ate_29,sul,3506.0,692.0,1977.0,668.0,129100.0
563,de_0_ate_18,sul,2327.0,490.0,1304.0,445.0,132200.0
564,ate_29,sul,2321.0,398.0,1434.0,386.0,120800.0
565,de_0_ate_18,sul,2319.0,348.0,1125.0,337.0,266900.0
566,de_0_ate_18,sul,9992.0,1368.0,4495.0,1316.0,293900.0
567,de_0_ate_18,sul,6483.0,976.0,3269.0,1005.0,221600.0
568,ate_29,sul,619.0,239.0,490.0,164.0,14999.0
569,acima_37,sul,1199.0,351.0,782.0,296.0,61600.0
570,ate_37,sul,3111.0,661.0,1530.0,608.0,69300.0
571,ate_29,sul,4415.0,648.0,1627.0,619.0,191600.0
572,de_0_ate_18,sul,1822.0,367.0,798.0,313.0,105200.0
573,de_0_ate_18,sul,6317.0,1335.0,2625.0,1094.0,108900.0
574,ate_29,sul,1317.0,203.0,453.0,158.0,120700.0
575,de_0_ate_18,sul,3700.0,750.0,1171.0,695.0,112500.0
576,de_0_ate_18,sul,8278.0,1579.0,3062.0,1446.0,134700.0
577,de_0_ate_18,sul,1972.0,352.0,964.0,317.0,337200.0
578,ate_29,sul,1909.0,334.0,1043.0,322.0,160100.0
579,de_0_ate_18,sul,4013.0,673.0,2263.0,661.0,148300.0
580,ate_29,sul,1950.0,317.0,950.0,320.0,164000.0
581,ate_29,sul,1998.0,301.0,874.0,305.0,180900.0
582,de_0_ate_18,sul,3173.0,599.0,1451.0,585.0,182200.0
583,ate_37,sul,1232.0,243.0,665.0,247.0,168900.0
584,ate_29,sul,2369.0,370.0,927.0,374.0,177200.0
585,ate_37,sul,2211.0,384.0,868.0,329.0,147900.0
586,ate_37,sul,3481.0,708.0,1726.0,719.0,158200.0
587,ate_37,sul,2567.0,507.0,1198.0,499.0,163000.0
588,acima_37,sul,2523.0,488.0,976.0,470.0,185700.0
589,de_0_ate_18,sul,1204.0,326.0,543.0,326.0,154200.0
590,ate_37,sul,3296.0,537.0,1345.0,556.0,217100.0
591,ate_37,sul,4205.0,772.0,2012.0,734.0,144700.0
592,de_0_ate_18,sul,3301.0,963.0,2000.0,879.0,119200.0
593,ate_29,sul,5201.0,865.0,3280.0,817.0,141400.0
594,ate_37,sul,2030.0,369.0,1142.0,357.0,126900.0
595,ate_37,sul,3187.0,592.0,2082.0,631.0,118500.0
596,ate_29,sul,2756.0,516.0,1849.0,486.0,125400.0
597,de_0_ate_18,sul,3986.0,675.0,2065.0,702.0,267400.0
598,ate_29,sul,1505.0,184.0,635.0,182.0,245200.0
599,ate_29,sul,771.0,103.0,376.0,108.0,273600.0
600,de_0_ate_18,sul,260.0,41.0,157.0,42.0,281700.0
601,ate_29,sul,1902.0,335.0,1102.0,313.0,98100.0
602,ate_29,sul,2718.0,583.0,1472.0,509.0,76600.0
603,de_0_ate_18,sul,2245.0,407.0,1016.0,364.0,101500.0
604,de_0_ate_18,sul,3784.0,577.0,1615.0,525.0,220300.0
605,ate_29,sul,3501.0,664.0,1860.0,681.0,113500.0
606,de_0_ate_18,sul,78.0,11.0,27.0,10.0,187500.0
607,de_0_ate_18,sul,1088.0,209.0,601.0,193.0,243800.0
608,de_0_ate_18,sul,5391.0,886.0,2732.0,830.0,212800.0
609,ate_29,sul,3142.0,446.0,1286.0,419.0,248300.0
610,de_0_ate_18,sul,3424.0,698.0,1940.0,645.0,182100.0
611,de_0_ate_18,sul,1765.0,289.0,743.0,280.0,209700.0
612,ate_29,sul,3866.0,775.0,1554.0,703.0,220000.0
613,ate_37,sul,2366.0,383.0,1077.0,387.0,174400.0
614,ate_29,sul,3859.0,513.0,1469.0,538.0,220500.0
615,de_0_ate_18,sul,5481.0,1618.0,2957.0,1537.0,171300.0
616,ate_37,sul,1796.0,428.0,918.0,424.0,161200.0
617,ate_29,sul,4819.0,1492.0,2572.0,1336.0,118200.0
618,ate_29,sul,7879.0,1655.0,3898.0,1534.0,187300.0
619,acima_37,sul,821.0,150.0,404.0,135.0,130400.0
620,ate_37,sul,1878.0,454.0,991.0,409.0,129700.0
621,acima_37,sul,3174.0,606.0,1557.0,619.0,123600.0
622,ate_37,sul,2061.0,391.0,1169.0,400.0,142000.0
623,ate_37,sul,1750.0,333.0,997.0,335.0,154400.0
624,acima_37,sul,886.0,176.0,505.0,188.0,125400.0
625,acima_37,sul,2192.0,455.0,1515.0,446.0,120600.0
626,ate_37,sul,2328.0,444.0,1684.0,429.0,99600.0
627,ate_37,sul,3126.0,627.0,2300.0,623.0,103000.0
628,ate_29,sul,2304.0,572.0,2010.0,556.0,109900.0
629,de_0_ate_18,sul,2460.0,397.0,1784.0,390.0,175500.0
630,de_0_ate_18,sul,3201.0,532.0,2061.0,536.0,179400.0
631,de_0_ate_18,sul,901.0,163.0,698.0,167.0,156100.0
632,de_0_ate_18,sul,5094.0,818.0,2118.0,758.0,266600.0
633,de_0_ate_18,sul,1111.0,142.0,472.0,145.0,290500.0
634,de_0_ate_18,sul,2796.0,476.0,1466.0,464.0,213700.0
635,de_0_ate_18,sul,2087.0,313.0,1165.0,330.0,227700.0
636,ate_29,sul,1028.0,148.0,523.0,152.0,166900.0
637,acima_37,sul,1884.0,366.0,1052.0,353.0,66800.0
638,ate_37,sul,3474.0,735.0,1674.0,691.0,98300.0
639,ate_37,sul,3375.0,795.0,1760.0,699.0,92000.0
640,ate_29,sul,4663.0,1213.0,1851.0,1116.0,103500.0
641,ate_29,sul,3750.0,781.0,1594.0,785.0,104900.0
642,ate_29,sul,4624.0,852.0,2174.0,812.0,132100.0
643,de_0_ate_18,sul,13814.0,2888.0,6583.0,2789.0,150000.0
644,de_0_ate_18,sul,4677.0,581.0,1902.0,566.0,335600.0
645,de_0_ate_18,sul,2852.0,435.0,1083.0,448.0,296200.0
646,ate_29,sul,922.0,107.0,314.0,97.0,342300.0
647,de_0_ate_18,sul,9518.0,1418.0,4413.0,1275.0,314900.0
648,de_0_ate_18,sul,1332.0,196.0,640.0,193.0,192900.0
649,de_0_ate_18,sul,6711.0,1256.0,3683.0,1220.0,175700.0
650,de_0_ate_18,sul,6525.0,826.0,3146.0,806.0,436100.0
651,de_0_ate_18,sul,2205.0,348.0,777.0,341.0,177400.0
652,de_0_ate_18,sul,2880.0,406.0,1381.0,418.0,254200.0
653,ate_29,sul,2504.0,345.0,1067.0,350.0,243400.0
654,de_0_ate_18,sul,1802.0,440.0,630.0,428.0,146700.0
655,ate_29,sul,2491.0,350.0,863.0,348.0,306800.0
656,ate_29,sul,1824.0,447.0,962.0,431.0,143800.0
657,de_0_ate_18,sul,7963.0,1881.0,3769.0,1804.0,144700.0
658,acima_37,sul,3171.0,665.0,1534.0,625.0,141400.0
659,acima_37,sul,2979.0,557.0,1285.0,564.0,152200.0
660,ate_37,sul,2297.0,418.0,1070.0,392.0,144000.0
661,de_0_ate_18,sul,2878.0,785.0,1727.0,758.0,132000.0
662,ate_37,sul,3880.0,770.0,2288.0,805.0,140700.0
663,ate_29,sul,5474.0,955.0,3020.0,904.0,137000.0
664,ate_29,sul,5274.0,991.0,3727.0,961.0,109800.0
665,de_0_ate_18,sul,3417.0,860.0,2521.0,828.0,158900.0
666,de_0_ate_18,sul,2132.0,425.0,1345.0,432.0,89300.0
667,de_0_ate_18,sul,1875.0,357.0,1014.0,386.0,115000.0
668,de_0_ate_18,sul,3464.0,683.0,2139.0,734.0,137500.0
669,ate_29,sul,3362.0,630.0,1471.0,612.0,303900.0
670,de_0_ate_18,sul,8806.0,1401.0,3159.0,1059.0,247800.0
671,de_0_ate_18,sul,2329.0,542.0,1213.0,514.0,225600.0
672,ate_29,sul,2756.0,422.0,1166.0,398.0,181600.0
673,ate_29,sul,2074.0,356.0,1228.0,335.0,160200.0
674,ate_29,sul,1710.0,282.0,1089.0,297.0,151900.0
675,ate_29,sul,8052.0,1461.0,5094.0,1430.0,139800.0
676,ate_29,sul,4747.0,846.0,3002.0,872.0,152900.0
677,ate_29,sul,2029.0,357.0,1497.0,353.0,132100.0
678,de_0_ate_18,sul,2355.0,406.0,1883.0,401.0,152100.0
679,de_0_ate_18,sul,2206.0,648.0,2511.0,648.0,93200.0
680,de_0_ate_18,sul,938.0,297.0,1187.0,282.0,67500.0
681,ate_37,sul,1199.0,260.0,665.0,229.0,62000.0
682,ate_29,sul,3967.0,766.0,1518.0,698.0,111800.0
683,ate_29,sul,3009.0,698.0,1200.0,626.0,104600.0
684,ate_29,sul,3098.0,646.0,1351.0,614.0,106700.0
685,ate_29,sul,5484.0,1205.0,2645.0,1131.0,116700.0
686,de_0_ate_18,sul,3471.0,530.0,1541.0,502.0,347700.0
687,de_0_ate_18,sul,1800.0,312.0,891.0,281.0,267600.0
688,de_0_ate_18,sul,3103.0,569.0,1704.0,539.0,264700.0
689,de_0_ate_18,sul,4552.0,1166.0,2737.0,1051.0,136300.0
690,ate_29,sul,2427.0,390.0,1099.0,362.0,167500.0
691,ate_29,sul,7746.0,2035.0,5370.0,1838.0,98500.0
692,de_0_ate_18,sul,2385.0,372.0,1118.0,369.0,169900.0
693,ate_29,sul,4393.0,642.0,2095.0,677.0,223500.0
694,de_0_ate_18,sul,7916.0,1293.0,2741.0,1204.0,278600.0
695,de_0_ate_18,sul,1840.0,254.0,580.0,234.0,400000.0
696,ate_29,sul,917.0,121.0,388.0,131.0,260100.0
697,ate_29,sul,3558.0,588.0,1439.0,578.0,211100.0
698,de_0_ate_18,sul,3430.0,425.0,1468.0,433.0,429300.0
699,de_0_ate_18,sul,9911.0,1436.0,4763.0,1414.0,194300.0
700,ate_29,sul,3593.0,661.0,1992.0,626.0,165800.0
701,de_0_ate_18,sul,4814.0,1091.0,3013.0,1078.0,167800.0
702,de_0_ate_18,sul,3039.0,555.0,1297.0,552.0,178600.0
703,de_0_ate_18,sul,4046.0,731.0,1684.0,701.0,197000.0
704,de_0_ate_18,sul,1885.0,292.0,771.0,301.0,228600.0
705,ate_29,sul,1905.0,250.0,865.0,253.0,249000.0
706,ate_29,sul,3309.0,401.0,1116.0,386.0,330600.0
707,de_0_ate_18,sul,1475.0,308.0,549.0,293.0,180400.0
708,de_0_ate_18,sul,1561.0,378.0,574.0,350.0,94600.0
709,acima_37,sul,1184.0,178.0,529.0,192.0,161700.0
710,ate_37,sul,3535.0,683.0,1568.0,672.0,158300.0
711,ate_29,sul,2556.0,662.0,1200.0,548.0,147700.0
712,acima_37,sul,1887.0,359.0,795.0,358.0,159600.0
713,acima_37,sul,1718.0,344.0,826.0,336.0,133700.0
714,ate_37,sul,2024.0,408.0,1030.0,390.0,139800.0
715,ate_37,sul,2144.0,388.0,1003.0,383.0,137300.0
716,ate_37,sul,2767.0,612.0,1437.0,587.0,142900.0
717,ate_37,sul,2178.0,455.0,1193.0,446.0,115300.0
718,ate_29,sul,3184.0,588.0,1763.0,571.0,133900.0
719,ate_37,sul,3669.0,617.0,1694.0,585.0,133900.0
720,ate_37,sul,1777.0,369.0,1158.0,353.0,117000.0
721,de_0_ate_18,sul,831.0,158.0,740.0,154.0,165500.0
722,ate_29,sul,991.0,210.0,695.0,203.0,144300.0
723,de_0_ate_18,sul,1689.0,555.0,1319.0,527.0,143800.0
724,ate_37,sul,3414.0,580.0,1761.0,522.0,129800.0
725,ate_29,sul,1469.0,275.0,1010.0,292.0,150400.0
726,de_0_ate_18,sul,1828.0,359.0,955.0,248.0,165100.0
727,ate_37,sul,4227.0,785.0,2842.0,795.0,137800.0
728,de_0_ate_18,sul,2168.0,343.0,1589.0,338.0,153800.0
729,ate_37,sul,4911.0,861.0,2334.0,843.0,160100.0
730,ate_37,sul,3928.0,686.0,2315.0,681.0,144500.0
731,ate_29,sul,1563.0,286.0,1145.0,313.0,139300.0
732,ate_29,sul,6034.0,1205.0,3795.0,1146.0,129700.0
733,ate_29,sul,1919.0,345.0,1326.0,341.0,131900.0
734,de_0_ate_18,sul,4683.0,929.0,3073.0,865.0,98300.0
735,ate_29,sul,2185.0,370.0,1558.0,369.0,132700.0
736,ate_29,sul,2101.0,399.0,1551.0,371.0,136900.0
737,ate_29,sul,2172.0,563.0,2049.0,524.0,139300.0
738,ate_29,sul,1215.0,320.0,1195.0,349.0,114900.0
739,de_0_ate_18,sul,985.0,233.0,811.0,223.0,134500.0
740,ate_37,sul,2828.0,916.0,1762.0,736.0,59600.0
741,ate_29,sul,2520.0,582.0,416.0,151.0,89000.0
742,ate_29,sul,1945.0,446.0,859.0,418.0,126200.0
743,ate_29,sul,3912.0,809.0,1926.0,762.0,116300.0
744,ate_37,sul,1575.0,326.0,879.0,282.0,94400.0
745,de_0_ate_18,sul,2813.0,565.0,1345.0,488.0,145300.0
746,de_0_ate_18,sul,5465.0,974.0,2844.0,950.0,174800.0
747,ate_29,sul,2155.0,379.0,1158.0,360.0,147500.0
748,de_0_ate_18,sul,8742.0,2114.0,4854.0,1957.0,143500.0
749,de_0_ate_18,sul,7483.0,1276.0,3516.0,1261.0,262500.0
750,de_0_ate_18,sul,1785.0,255.0,667.0,277.0,278000.0
751,ate_29,sul,2023.0,309.0,678.0,340.0,265400.0
752,ate_29,sul,830.0,190.0,279.0,196.0,121100.0
753,de_0_ate_18,sul,2635.0,389.0,994.0,359.0,261500.0
754,de_0_ate_18,sul,2470.0,417.0,904.0,427.0,209200.0
755,de_0_ate_18,sul,1306.0,196.0,713.0,222.0,180700.0
756,de_0_ate_18,sul,4754.0,877.0,2412.0,832.0,192300.0
757,de_0_ate_18,sul,3939.0,550.0,1694.0,553.0,234700.0
758,de_0_ate_18,sul,2247.0,340.0,973.0,318.0,222000.0
759,ate_29,sul,3787.0,492.0,1246.0,457.0,391300.0
760,de_0_ate_18,sul,2524.0,332.0,771.0,317.0,331800.0
761,ate_37,sul,1730.0,373.0,730.0,350.0,161800.0
762,ate_29,sul,2269.0,682.0,1329.0,581.0,161800.0
763,acima_37,sul,1549.0,288.0,636.0,278.0,150500.0
764,ate_29,sul,1629.0,587.0,1012.0,488.0,156800.0
765,ate_37,sul,2516.0,611.0,1317.0,594.0,125900.0
766,ate_37,sul,1917.0,419.0,1181.0,426.0,129200.0
767,ate_37,sul,3444.0,619.0,1884.0,582.0,126700.0
768,ate_37,sul,2669.0,514.0,1626.0,499.0,116900.0
769,ate_29,sul,1864.0,388.0,1498.0,389.0,125700.0
770,de_0_ate_18,sul,2397.0,523.0,1566.0,514.0,145200.0
771,de_0_ate_18,sul,521.0,111.0,491.0,110.0,158900.0
772,de_0_ate_18,sul,1520.0,269.0,1250.0,265.0,157700.0
773,de_0_ate_18,sul,705.0,149.0,718.0,155.0,154900.0
774,acima_37,sul,2665.0,515.0,1664.0,512.0,113500.0
775,acima_37,sul,1481.0,317.0,1080.0,291.0,125800.0
776,ate_37,sul,3815.0,796.0,2945.0,728.0,125000.0
777,ate_37,sul,4047.0,754.0,2353.0,730.0,125000.0
778,ate_37,sul,3425.0,511.0,1528.0,479.0,234600.0
779,ate_37,sul,4494.0,667.0,1883.0,680.0,186100.0
780,acima_37,sul,1326.0,234.0,612.0,240.0,160200.0
781,ate_37,sul,4168.0,742.0,2096.0,713.0,169800.0
782,ate_37,sul,786.0,125.0,408.0,138.0,189700.0
783,ate_37,sul,4325.0,1015.0,2609.0,979.0,128300.0
784,ate_37,sul,905.0,205.0,989.0,222.0,108200.0
785,ate_29,sul,1075.0,238.0,434.0,234.0,94600.0
786,ate_29,sul,1088.0,268.0,1095.0,246.0,107300.0
787,de_0_ate_18,sul,2724.0,567.0,2213.0,554.0,147700.0
788,de_0_ate_18,sul,3435.0,708.0,1761.0,699.0,107600.0
789,de_0_ate_18,sul,2879.0,679.0,2098.0,673.0,142400.0
790,ate_29,sul,1268.0,282.0,991.0,299.0,123600.0
791,ate_29,sul,1384.0,311.0,1429.0,287.0,95000.0
792,de_0_ate_18,sul,2252.0,378.0,1776.0,365.0,141100.0
793,de_0_ate_18,sul,1269.0,282.0,1609.0,298.0,156500.0
794,de_0_ate_18,sul,2706.0,925.0,3148.0,855.0,125000.0
795,de_0_ate_18,sul,2803.0,683.0,2768.0,676.0,140400.0
796,de_0_ate_18,sul,3223.0,940.0,3284.0,854.0,108800.0
797,ate_29,sul,4773.0,1047.0,337.0,130.0,115000.0
798,de_0_ate_18,sul,4928.0,960.0,2132.0,853.0,112500.0
799,de_0_ate_18,sul,1893.0,297.0,936.0,287.0,157700.0
800,de_0_ate_18,sul,2994.0,522.0,1231.0,503.0,180400.0
801,de_0_ate_18,sul,2546.0,429.0,1683.0,408.0,160600.0
802,ate_37,sul,555.0,165.0,612.0,176.0,137500.0
803,de_0_ate_18,sul,6817.0,1632.0,4526.0,1474.0,135300.0
804,ate_37,sul,2474.0,499.0,1224.0,461.0,146300.0
